ip,datetime,request_type,request,status,size,referrer,user_agent
66.249.66.19,06/Aug/2024:07:53:48 +0000,GET,/wallpaper/maintain.php?sort=size&start=-116100,200,4134,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; GoogleOther)"
52.230.152.72,06/Aug/2024:07:54:07 +0000,GET,/robots.txt,200,3236,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:07:54:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:07:55:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:07:56:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
117.50.215.189,06/Aug/2024:07:56:46 +0000,GET,/singsurf/install.php,200,6807,-,Mozilla/5.0 (compatible; ChatGLM-Spider/1.0; +https://chatglm.cn/)
93.95.228.246,06/Aug/2024:07:57:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.230.152.163,06/Aug/2024:07:58:31 +0000,GET,/robots.txt,200,3237,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:07:58:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.230.152.133,06/Aug/2024:07:58:47 +0000,GET,/aikido/index.php,200,4999,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.133,06/Aug/2024:07:58:49 +0000,GET,/polyhedra/uniform.html,404,2611,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
54.36.148.196,06/Aug/2024:07:59:00 +0000,GET,/singsurf/asurf_rotderiv.php,200,5649,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
93.95.228.246,06/Aug/2024:07:59:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:00:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.230.152.12,06/Aug/2024:08:01:19 +0000,GET,/,200,8948,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.15,06/Aug/2024:08:01:23 +0000,GET,/brain/rightbrain.html,302,3291,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:08:01:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:02:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:03:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
85.208.96.200,06/Aug/2024:08:03:57 +0000,GET,/djep/GWTImplicitPlot.php?%28x-1%29%5E2%2By%5E2-1,200,7006,-,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
156.59.198.136,06/Aug/2024:08:04:07 +0000,GET,/parade/projective/sterographic%20projection.svg,200,28104,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
93.95.228.246,06/Aug/2024:08:04:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:05:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:06:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:07:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.230.152.20,06/Aug/2024:08:07:49 +0000,GET,/robots.txt,200,3061,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.105,06/Aug/2024:08:08:00 +0000,GET,/data/uploads/writings/songs-from-and-for-the-spirit-2.rtf,200,294201,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.105,06/Aug/2024:08:08:02 +0000,GET,/data/uploads/writings/poems-songs-prayers-by-for-of-the-river-fowey.doc,200,206172,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:08:08:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.167.144.54,06/Aug/2024:08:08:59 +0000,GET,/robots.txt,200,295,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.173,06/Aug/2024:08:09:10 +0000,GET,/html/extensions/VectorJep.html,404,2465,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
93.95.228.246,06/Aug/2024:08:09:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:10:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.19,06/Aug/2024:08:11:15 +0000,GET,/robots.txt,200,3618,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
93.95.228.246,06/Aug/2024:08:11:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:12:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
195.191.219.133,06/Aug/2024:08:13:14 +0000,GET,/robots.txt,200,3012,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
195.191.219.133,06/Aug/2024:08:13:17 +0000,GET,/tuition/index.php,200,3388,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
93.95.228.246,06/Aug/2024:08:13:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:14:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.227.244,06/Aug/2024:08:15:32 +0000,GET,/wallpaper/wallpaper.php?FILENAME=download+%282%29.png,200,11474,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
85.208.96.196,06/Aug/2024:08:15:34 +0000,GET,/robots.txt,200,3245,-,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
85.208.96.200,06/Aug/2024:08:15:35 +0000,GET,/papers/singvis/index.html,200,4783,-,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
93.95.228.246,06/Aug/2024:08:15:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:16:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:17:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.19,06/Aug/2024:08:17:45 +0000,GET,/wallpaper/maintain.php?sort=size&start=-105600,200,4135,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; GoogleOther)"
93.95.228.246,06/Aug/2024:08:18:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:19:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:20:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
86.171.143.234,06/Aug/2024:08:21:28 +0000,GET,/stepney/,200,7084,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:28 +0000,GET,/stepney/dbm320.jpg,200,47048,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:28 +0000,GET,/stepney/sailortownCoverSml.png,200,161554,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:28 +0000,GET,/stepney/WhitechapelCover.png,200,64912,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:29 +0000,GET,/stepney/wapping200.png,200,91007,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:29 +0000,GET,/stepney/meot200.png,200,91648,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
86.171.143.234,06/Aug/2024:08:21:29 +0000,GET,/stepney/residents200.png,200,74155,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
93.95.228.246,06/Aug/2024:08:21:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
213.180.203.138,06/Aug/2024:08:21:58 +0000,GET,/robots.txt,200,3258,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
213.180.203.77,06/Aug/2024:08:21:59 +0000,GET,/wallpaper/uploads/thumb/qualiajpeg.jpg.gif,200,8456,-,Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)
93.95.228.246,06/Aug/2024:08:22:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
114.119.156.250,06/Aug/2024:08:23:31 +0000,GET,/robots.txt,200,3068,-,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
93.95.228.246,06/Aug/2024:08:23:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:24:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:25:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:26:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
117.50.215.189,06/Aug/2024:08:27:04 +0000,GET,/wallpaper/maths.php,200,8524,-,Mozilla/5.0 (compatible; ChatGLM-Spider/1.0; +https://chatglm.cn/)
93.95.228.246,06/Aug/2024:08:27:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:28:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:29:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:30:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:31:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:32:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:33:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:34:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:35:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:36:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:37:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.75.117,06/Aug/2024:08:37:58 +0000,GET,/wallpaper/wallpaper.php?FILENAME=1.PNG,200,11406,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:08:38:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:39:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:40:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:41:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
54.36.149.45,06/Aug/2024:08:41:54 +0000,GET,/parade/ADE.php,200,6319,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
93.95.228.246,06/Aug/2024:08:42:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:43:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:44:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.164,06/Aug/2024:08:45:20 +0000,GET,/robots.txt,200,3619,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.66.163,06/Aug/2024:08:45:20 +0000,GET,/parade/ADE.php,200,9597,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
93.95.228.246,06/Aug/2024:08:45:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.246.19.222,06/Aug/2024:08:45:46 +0000,GET,/admin/logger.php?width=1920&height=1080,200,3596,self,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:08:46:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/SingSurf.html,200,905,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/contents.html,200,1027,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/SSapplet.html,200,2748,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/help.html,200,9772,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/sphere.gif,200,3721,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/images/logo.gif,200,15590,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/A1.gif,200,3264,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/roman.gif,200,2850,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/cayley.gif,200,2701,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/S20.gif,200,3797,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/fivefold.gif,200,3580,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/menu/D4mmUnfold3.gif,200,3378,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/singsurf/images/candy.gif,200,3731,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/images/creativecommons/attrib.gif,200,1626,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/images/creativecommons/allowed.gif,200,1112,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/images/creativecommons/noncomm.gif,200,1597,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:12 +0000,GET,/images/creativecommons/standard.gif,200,447,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:13 +0000,GET,/favicon.ico,200,12858,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/cubics.html,200,1376,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/clebsch.gif,200,3408,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/Cayley1.gif,200,3926,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/Cayley2.gif,200,3862,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/Cayley3.gif,200,3241,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/Cayley4.gif,200,2958,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/CubicE6.gif,200,3835,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/T333.gif,200,4195,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/S21.gif,200,3121,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/S22.gif,200,4376,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
81.223.14.210,06/Aug/2024:08:47:21 +0000,GET,/singsurf/menu/S23.gif,200,3251,self,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
93.95.228.246,06/Aug/2024:08:47:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:48:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:49:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.75.240,06/Aug/2024:08:49:46 +0000,GET,/wallpaper/wallpaper.php?FILENAME=project1_205.png,200,11679,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
117.50.215.189,06/Aug/2024:08:49:58 +0000,GET,/aikido/index.php,200,5042,-,Mozilla/5.0 (compatible; ChatGLM-Spider/1.0; +https://chatglm.cn/)
156.59.198.135,06/Aug/2024:08:50:22 +0000,GET,/parade/projective/perspective%20projection.svg,200,18117,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
182.42.104.32,06/Aug/2024:08:50:34 +0000,GET,/,200,9293,self,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
93.95.228.246,06/Aug/2024:08:50:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:08:51:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
221.8.172.234,06/Aug/2024:08:52:07 +0000,GET,/,200,9286,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
221.8.172.234,06/Aug/2024:08:52:14 +0000,GET,/djep/GWTParamPlot.php,200,12661,-,Go-http-client/1.1
93.95.228.246,06/Aug/2024:08:52:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
221.8.172.234,06/Aug/2024:08:52:43 +0000,GET,/djep/gwtssurf/gwtssurf.nocache.js,200,10737,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:00 +0000,GET,/images/nautIcon.png,200,9561,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:00 +0000,GET,/images/roseIcon.png,200,5103,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:01 +0000,GET,/djep/GWTComplexPlot.php,200,10230,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:04 +0000,GET,/djep/jep.php,200,6451,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:08 +0000,GET,/images/benishIcon.png,200,6135,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:53:10 +0000,GET,/brain/brain.png,200,39634,-,Go-http-client/1.1
93.95.228.246,06/Aug/2024:08:53:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
47.128.32.15,06/Aug/2024:08:54:05 +0000,GET,/robots.txt,200,3110,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
93.95.228.246,06/Aug/2024:08:54:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
221.8.172.234,06/Aug/2024:08:55:01 +0000,GET,/parade/Cubics.php,200,40815,-,Go-http-client/1.1
93.95.228.246,06/Aug/2024:08:55:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
221.8.172.234,06/Aug/2024:08:56:13 +0000,GET,/things/fourbar.php,200,26721,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:56:15 +0000,GET,/things/triangles.php,200,9305,-,Go-http-client/1.1
221.8.172.234,06/Aug/2024:08:56:20 +0000,GET,/djep/GWTFunctionPlot.php,200,8483,-,Go-http-client/1.1
